LAI,CAC,Sensible heat flux (kJ/hr),Latent heat flux (kg/hr)
2.700100,0.950000,-46.935327,0.060365
2.702300,0.950000,-46.973570,0.060414
2.704600,0.950000,-47.013550,0.060466
2.706800,0.950000,-47.051792,0.060515
2.709100,0.950000,-47.091773,0.060566
2.711300,0.950000,-47.130015,0.060616
2.713600,0.950000,-47.169995,0.060667
2.715800,0.950000,-47.208238,0.060716
2.718100,0.950000,-47.248218,0.060768
2.720300,0.950000,-47.286460,0.060817
2.722600,0.950000,-47.326441,0.060868
2.724800,0.950000,-47.364683,0.060917
2.727100,0.950000,-47.404663,0.060969
2.729400,0.950000,-47.444644,0.061020
2.731600,0.950000,-47.482886,0.061069
2.733900,0.950000,-47.522866,0.061121
2.736100,0.950000,-47.561109,0.061170
2.738400,0.950000,-47.601089,0.061221
2.740700,0.950000,-47.641070,0.061273
2.742900,0.950000,-47.679312,0.061322
2.745200,0.950000,-47.719292,0.061373
2.747500,0.950000,-47.759273,0.061425
2.749700,0.950000,-47.797515,0.061474
2.752000,0.950000,-47.837495,0.061525
2.754300,0.950000,-47.877476,0.061577
2.756500,0.950000,-47.915718,0.061626
2.758800,0.950000,-47.955698,0.061677
2.761100,0.950000,-47.995679,0.061729
2.763300,0.950000,-48.033921,0.061778
2.765600,0.950000,-48.073902,0.061829
2.767900,0.950000,-48.113882,0.061881
2.770200,0.950000,-48.153863,0.061932
2.772400,0.950000,-48.192105,0.061982
2.774700,0.950000,-48.232085,0.062033
2.777000,0.950000,-48.272066,0.062084
2.779300,0.950000,-48.312046,0.062136
2.781600,0.950000,-48.352027,0.062187
2.783900,0.950000,-48.392007,0.062239
2.786100,0.950000,-48.430249,0.062288
2.788400,0.950000,-48.470230,0.062339
2.790700,0.950000,-48.510210,0.062391
2.793000,0.950000,-48.550191,0.062442
2.795300,0.950000,-48.590171,0.062493
2.797600,0.950000,-48.630152,0.062545
2.799900,0.950000,-48.670132,0.062596
2.802200,0.950000,-48.710112,0.062648
2.804400,0.950000,-48.748355,0.062697
2.806700,0.950000,-48.788335,0.062748
2.809000,0.950000,-48.828316,0.062800
2.811300,0.950000,-48.868296,0.062851
2.813600,0.950000,-48.908277,0.062903
2.815900,0.950000,-48.948257,0.062954
2.818200,0.950000,-48.988237,0.063005
2.820500,0.950000,-49.028218,0.063057
2.822800,0.950000,-49.068198,0.063108
2.825100,0.950000,-49.108179,0.063160
2.827400,0.950000,-49.148159,0.063211
2.829700,0.950000,-49.188140,0.063263
2.832000,0.950000,-49.228120,0.063314
2.834300,0.950000,-49.268101,0.063365
2.836700,0.950000,-49.309819,0.063419
2.839000,0.950000,-49.349800,0.063470
2.841300,0.950000,-49.389780,0.063522
2.843600,0.950000,-49.429761,0.063573
2.845900,0.950000,-49.469741,0.063625
2.848200,0.950000,-49.509722,0.063676
2.850500,0.950000,-49.549702,0.063728
2.852800,0.950000,-49.589683,0.063779
2.855100,0.950000,-49.629663,0.063830
2.857500,0.950000,-49.671382,0.063884
2.859800,0.950000,-49.711362,0.063935
2.862100,0.950000,-49.751343,0.063987
2.864400,0.950000,-49.791323,0.064038
2.866700,0.950000,-49.831304,0.064090
2.869100,0.950000,-49.873023,0.064143
2.871400,0.950000,-49.913003,0.064195
2.873700,0.950000,-49.952983,0.064246
2.876000,0.950000,-49.992964,0.064298
2.878400,0.950000,-50.034683,0.064351
2.880700,0.950000,-50.074663,0.064403
2.883000,0.950000,-50.114644,0.064454
2.885400,0.950000,-50.156362,0.064508
2.887700,0.950000,-50.196343,0.064559
2.890000,0.950000,-50.236323,0.064611
2.892400,0.950000,-50.278042,0.064664
2.894700,0.950000,-50.318022,0.064716
2.897000,0.950000,-50.358003,0.064767
2.899400,0.950000,-50.399722,0.064821
2.901700,0.950000,-50.439702,0.064872
2.904000,0.950000,-50.479683,0.064924
2.906400,0.950000,-50.521401,0.064977
2.908700,0.950000,-50.561382,0.065029
2.911100,0.950000,-50.603101,0.065082
2.913400,0.950000,-50.643081,0.065134
2.915700,0.950000,-50.683061,0.065185
2.918100,0.950000,-50.724780,0.065239
2.920400,0.950000,-50.764761,0.065290
2.922800,0.950000,-50.806479,0.065344
2.925100,0.950000,-50.846460,0.065395
2.927500,0.950000,-50.888179,0.065449
2.929800,0.950000,-50.928159,0.065500
2.932200,0.950000,-50.969878,0.065554
2.934500,0.950000,-51.009858,0.065606
2.936900,0.950000,-51.051577,0.065659
2.939200,0.950000,-51.091558,0.065711
2.941600,0.950000,-51.133276,0.065764
2.943900,0.950000,-51.173257,0.065816
2.946300,0.950000,-51.214976,0.065869
2.948700,0.950000,-51.256694,0.065923
2.951000,0.950000,-51.296675,0.065974
2.953400,0.950000,-51.338393,0.066028
2.955700,0.950000,-51.378374,0.066079
2.958100,0.950000,-51.420093,0.066133
2.960500,0.950000,-51.461811,0.066187
2.962800,0.950000,-51.501792,0.066238
2.965200,0.950000,-51.543511,0.066292
2.967600,0.950000,-51.585229,0.066346
2.969900,0.950000,-51.625210,0.066397
2.972300,0.950000,-51.666929,0.066451
2.974700,0.950000,-51.708647,0.066504
2.977000,0.950000,-51.748628,0.066556
2.979400,0.950000,-51.790347,0.066609
2.981800,0.950000,-51.832065,0.066663
2.984200,0.950000,-51.873784,0.066717
2.986500,0.950000,-51.913765,0.066768
2.988900,0.950000,-51.955483,0.066822
2.991300,0.950000,-51.997202,0.066875
2.993700,0.950000,-52.038921,0.066929
2.996100,0.950000,-52.080639,0.066983
2.998400,0.950000,-52.120620,0.067034
3.000800,0.950000,-52.162339,0.067088
3.003200,0.950000,-52.204057,0.067141
3.005600,0.950000,-52.245776,0.067195
3.008000,0.950000,-52.287495,0.067249
3.010400,0.950000,-52.329214,0.067302
3.012700,0.950000,-52.369194,0.067354
3.015100,0.950000,-52.410913,0.067407
3.017500,0.950000,-52.452632,0.067461
3.019900,0.950000,-52.494350,0.067515
3.022300,0.950000,-52.536069,0.067568
3.024700,0.950000,-52.577788,0.067622
3.027100,0.950000,-52.619507,0.067676
3.029500,0.950000,-52.661225,0.067729
3.031900,0.950000,-52.702944,0.067783
3.034300,0.950000,-52.744663,0.067837
3.036700,0.950000,-52.786382,0.067890
3.039100,0.950000,-52.828100,0.067944
3.041500,0.950000,-52.869819,0.067998
3.043900,0.950000,-52.911538,0.068051
3.046300,0.950000,-52.953257,0.068105
3.048700,0.950000,-52.994975,0.068159
3.051100,0.950000,-53.036694,0.068212
3.053500,0.950000,-53.078413,0.068266
3.055900,0.950000,-53.120132,0.068320
3.058300,0.950000,-53.161850,0.068373
3.060700,0.950000,-53.203569,0.068427
3.063100,0.950000,-53.245288,0.068481
3.065500,0.950000,-53.287007,0.068534
3.067900,0.950000,-53.328725,0.068588
3.070400,0.950000,-53.372182,0.068644
3.072800,0.950000,-53.413901,0.068697
3.075200,0.950000,-53.455620,0.068751
3.077600,0.950000,-53.497339,0.068805
3.080000,0.950000,-53.539057,0.068858
3.082400,0.950000,-53.580776,0.068912
3.084900,0.950000,-53.624233,0.068968
3.087300,0.950000,-53.665952,0.069022
3.089700,0.950000,-53.707671,0.069075
3.092100,0.950000,-53.749389,0.069129
3.094500,0.950000,-53.791108,0.069183
3.097000,0.950000,-53.834565,0.069238
3.099400,0.950000,-53.876284,0.069292
3.101800,0.950000,-53.918003,0.069346
3.104200,0.950000,-53.959721,0.069399
3.106700,0.950000,-54.003178,0.069455
3.109100,0.950000,-54.044897,0.069509
3.111500,0.950000,-54.086616,0.069563
3.114000,0.950000,-54.130073,0.069619
3.116400,0.950000,-54.171792,0.069672
3.118800,0.950000,-54.213510,0.069726
3.121300,0.950000,-54.256967,0.069782
3.123700,0.950000,-54.298686,0.069835
3.126100,0.950000,-54.340405,0.069889
3.128600,0.950000,-54.383862,0.069945
3.131000,0.950000,-54.425581,0.069999
3.133500,0.950000,-54.469038,0.070054
3.135900,0.950000,-54.510756,0.070108
3.138300,0.950000,-54.552475,0.070162
3.140800,0.950000,-54.595932,0.070218
3.143200,0.950000,-54.637651,0.070271
3.145700,0.950000,-54.681108,0.070327
3.148100,0.950000,-54.722827,0.070381
3.150600,0.950000,-54.766284,0.070437
3.153000,0.950000,-54.808003,0.070490
3.155500,0.950000,-54.851460,0.070546
3.157900,0.950000,-54.893178,0.070600
3.160400,0.950000,-54.936635,0.070656
3.162800,0.950000,-54.978354,0.070710
3.165300,0.950000,-55.021811,0.070765
3.167700,0.950000,-55.063530,0.070819
3.170200,0.950000,-55.106987,0.070875
3.172600,0.950000,-55.148706,0.070929
3.175100,0.950000,-55.192163,0.070985
3.177500,0.950000,-55.233881,0.071038
3.180000,0.950000,-55.277338,0.071094
3.182500,0.950000,-55.320795,0.071150
3.184900,0.950000,-55.362514,0.071204
3.187400,0.950000,-55.405971,0.071260
3.189900,0.950000,-55.449428,0.071315
3.192300,0.950000,-55.491147,0.071369
3.194800,0.950000,-55.534604,0.071425
3.197300,0.950000,-55.578061,0.071481
3.199700,0.950000,-55.619780,0.071535
3.202200,0.950000,-55.663237,0.071590
3.204700,0.950000,-55.706694,0.071646
3.207100,0.950000,-55.748413,0.071700
3.209600,0.950000,-55.791870,0.071756
3.212100,0.950000,-55.835327,0.071812
3.214500,0.950000,-55.877045,0.071865
3.217000,0.950000,-55.920502,0.071921
3.219500,0.950000,-55.963959,0.071977
3.222000,0.950000,-56.007416,0.072033
3.224500,0.950000,-56.050873,0.072089
3.226900,0.950000,-56.092592,0.072143
3.229400,0.950000,-56.136049,0.072198
3.231900,0.950000,-56.179506,0.072254
3.234400,0.950000,-56.222963,0.072310
3.236900,0.950000,-56.266420,0.072366
3.239300,0.950000,-56.308139,0.072420
3.241800,0.950000,-56.351596,0.072476
3.244300,0.950000,-56.395053,0.072532
3.246800,0.950000,-56.438510,0.072588
3.249300,0.950000,-56.481967,0.072643
3.251800,0.950000,-56.525424,0.072699
3.254300,0.950000,-56.568881,0.072755
3.256800,0.950000,-56.612338,0.072811
3.259300,0.950000,-56.655795,0.072867
3.261800,0.950000,-56.699252,0.072923
3.264300,0.950000,-56.742709,0.072979
3.266700,0.950000,-56.784428,0.073032
3.269200,0.950000,-56.827885,0.073088
3.271700,0.950000,-56.871342,0.073144
3.274200,0.950000,-56.914799,0.073200
3.276700,0.950000,-56.958256,0.073256
3.279200,0.950000,-57.001713,0.073312
3.281700,0.950000,-57.045170,0.073368
3.284200,0.950000,-57.088627,0.073424
3.286800,0.950000,-57.133823,0.073482
3.289300,0.950000,-57.177280,0.073538
3.291800,0.950000,-57.220737,0.073594
3.294300,0.950000,-57.264194,0.073649
3.296800,0.950000,-57.307651,0.073705
3.299300,0.950000,-57.351108,0.073761
3.301800,0.950000,-57.394565,0.073817
3.304300,0.950000,-57.438022,0.073873
3.306800,0.950000,-57.481479,0.073929
3.309300,0.950000,-57.524936,0.073985
3.311900,0.950000,-57.570131,0.074043
3.314400,0.950000,-57.613588,0.074099
3.316900,0.950000,-57.657045,0.074155
3.319400,0.950000,-57.700502,0.074211
3.321900,0.950000,-57.743959,0.074266
3.324400,0.950000,-57.787416,0.074322
3.327000,0.950000,-57.832612,0.074381
3.329500,0.950000,-57.876069,0.074436
3.332000,0.950000,-57.919526,0.074492
3.334500,0.950000,-57.962983,0.074548
3.337100,0.950000,-58.008178,0.074606
3.339600,0.950000,-58.051635,0.074662
3.342100,0.950000,-58.095092,0.074718
3.344600,0.950000,-58.138549,0.074774
3.347200,0.950000,-58.183744,0.074832
3.349700,0.950000,-58.227201,0.074888
3.352200,0.950000,-58.270658,0.074944
3.354800,0.950000,-58.315854,0.075002
3.357300,0.950000,-58.359311,0.075058
3.359800,0.950000,-58.402768,0.075114
3.362400,0.950000,-58.447963,0.075172
3.364900,0.950000,-58.491420,0.075228
3.367400,0.950000,-58.534877,0.075284
3.370000,0.950000,-58.580072,0.075342
3.372500,0.950000,-58.623529,0.075398
3.375000,0.950000,-58.666987,0.075454
3.377600,0.950000,-58.712182,0.075512
3.380100,0.950000,-58.755639,0.075568
3.382700,0.950000,-58.800834,0.075626
3.385200,0.950000,-58.844291,0.075682
3.387800,0.950000,-58.889486,0.075740
3.390300,0.950000,-58.932944,0.075796
3.392900,0.950000,-58.978139,0.075854
3.395400,0.950000,-59.021596,0.075910
3.398000,0.950000,-59.066791,0.075968
3.400500,0.950000,-59.110248,0.076024
3.403100,0.950000,-59.155443,0.076082
3.405600,0.950000,-59.198901,0.076138
3.408200,0.950000,-59.244096,0.076196
3.410700,0.950000,-59.287553,0.076252
3.413300,0.950000,-59.332748,0.076310
3.415800,0.950000,-59.376205,0.076366
3.418400,0.950000,-59.421400,0.076424
3.420900,0.950000,-59.464858,0.076480
3.423500,0.950000,-59.510053,0.076538
3.426100,0.950000,-59.555248,0.076596
3.428600,0.950000,-59.598705,0.076652
3.431200,0.950000,-59.643900,0.076710
3.433800,0.950000,-59.689096,0.076768
3.436300,0.950000,-59.732553,0.076824
3.438900,0.950000,-59.777748,0.076882
3.441500,0.950000,-59.822943,0.076940
3.444000,0.950000,-59.866400,0.076996
3.446600,0.950000,-59.911596,0.077054
3.449200,0.950000,-59.956791,0.077112
3.451700,0.950000,-60.000248,0.077168
3.454300,0.950000,-60.045443,0.077227
3.456900,0.950000,-60.090639,0.077285
3.459400,0.950000,-60.134096,0.077341
3.462000,0.950000,-60.179291,0.077399
3.464600,0.950000,-60.224486,0.077457
3.467200,0.950000,-60.269682,0.077515
3.469800,0.950000,-60.314877,0.077573
3.472300,0.950000,-60.358334,0.077629
3.474900,0.950000,-60.403529,0.077687
3.477500,0.950000,-60.448725,0.077745
3.480100,0.950000,-60.493920,0.077803
3.482700,0.950000,-60.539115,0.077861
3.485200,0.950000,-60.582572,0.077917
3.487800,0.950000,-60.627768,0.077975
3.490400,0.950000,-60.672963,0.078034
3.493000,0.950000,-60.718158,0.078092
3.495600,0.950000,-60.763353,0.078150
3.498200,0.950000,-60.808549,0.078208
3.500800,0.950000,-60.853744,0.078266
3.503400,0.950000,-60.898939,0.078324
3.505900,0.950000,-60.942396,0.078380
3.508500,0.950000,-60.987592,0.078438
3.511100,0.950000,-61.032787,0.078496
3.513700,0.950000,-61.077982,0.078554
3.516300,0.950000,-61.123178,0.078613
3.518900,0.950000,-61.168373,0.078671
3.521500,0.950000,-61.213568,0.078729
3.524100,0.950000,-61.258764,0.078787
3.526700,0.950000,-61.303959,0.078845
3.529300,0.950000,-61.349154,0.078903
3.531900,0.950000,-61.394350,0.078961
3.534500,0.950000,-61.439545,0.079020
3.537100,0.950000,-61.484740,0.079078
3.539700,0.950000,-61.529935,0.079136
3.542300,0.950000,-61.575131,0.079194
3.544900,0.950000,-61.620326,0.079252
3.547600,0.950000,-61.667260,0.079312
